[248, 274, 126]
[251, 277, 127]
[250, 276, 124]
[247, 273, 125]
[244, 270, 122]
[249, 275, 126]
[251, 277, 126]
[249, 274, 125]
[247, 274, 123]
[247, 273, 124]
[248, 275, 125]
[247, 273, 125]
[247, 273, 124]
[242, 269, 123]
[244, 270, 123]
[240, 266, 120]
[238, 264, 119]
[233, 260, 117]
[250, 277, 127]
[249, 275, 126]
[253, 278, 128]
[256, 280, 128]
[254, 280, 127]
[257, 283, 130]
[259, 285, 131]
[257, 284, 128]
[258, 284, 129]
[258, 284, 130]
[255, 280, 128]
[254, 280, 128]
[252, 278, 127]
[251, 277, 127]
[249, 276, 125]
[250, 276, 126]
[250, 276, 125]
[252, 278, 126]
[252, 278, 127]
[252, 277, 126]
[251, 278, 127]
[253, 278, 125]
[260, 288, 131]
[264, 291, 132]
[253, 279, 129]
[253, 280, 127]
[251, 280, 124]
[247, 276, 125]
[242, 269, 122]
[241, 268, 122]
[241, 269, 121]
[245, 273, 123]
[247, 273, 122]
[243, 270, 120]
[239, 267, 121]
[250, 276, 126]
[252, 278, 126]
[252, 278, 127]
[253, 278, 127]
[250, 277, 126]
[251, 277, 126]
[244, 271, 124]
[242, 268, 122]
[255, 281, 128]
[255, 281, 128]
[256, 282, 128]
[254, 280, 128]
[255, 281, 127]
[256, 282, 129]
[254, 280, 128]
[255, 280, 128]
